,battery,waste_supply,heat_storage_small,wind_offshore,open_field_pv,biofuel_supply,electrolysis,heat_storage_big,roof_mounted_pv,hydrogen_storage,wind_onshore
141,0.9460682410114136,0.5010079735698869,0.8902232585977055,1,0.42119865807517,0.5083719545046919,0.29204516542022285,0.9711375279529588,0.9649529322058668,0.9998231714718735,0.2666961872133339
142,0.1922467109166216,0.45825204375443973,0.3255834470215634,1,0.7962880140150137,0.8267490614454616,0.17801721351947064,0.4724017588963576,0.9509097755397862,0.9690952220203262,0.5023207450211957
143,0.9131760616006326,0.5137947016780118,0.8607904044787429,0.4828309298784731,0.4215855556734289,0.5058812969056818,0.32254747887271684,0.9695161471595135,0.9695713420490982,0.9997820772638908,0.3177075048824798
144,0.07659924996216982,0.4584458296572612,0.31800374539306653,0.5285418192208776,0.26054367112590915,0.5238696037461038,0.06122665285476425,0.36848090275353385,1,0.9999579186293794,0.17212077160311012
145,0.04728272595911176,0.4586512516917941,0.30870527249622093,0.4392014968379623,0.16926117300691979,0.41654668555426855,0.05230650390527891,0.4564607427113073,0.02897125963540248,0.9998573403858394,0.23677781859888825
146,1,0.45819922281493364,1,0.6958976538591571,0.6953127613170484,0.24090396829960714,0.11538580892696171,1,0.8640697875648948,1,0.32876123412862146
147,0.06905216574860007,0.43883440661134276,0.34573947701087226,0.39495014900315173,0.12811985497252798,0.6308246146331765,0.12271840771805997,0.47144086530281437,0.7680078006976746,0.7524915403179812,0.22152150050237607
148,0.04728932513532935,0.45867449394624693,0.3414775097289712,0.45742825660855424,0.16462535256121946,0.4523625031575812,0.07138121956276389,0.4454042022187852,0.026866665631100073,1.0,0.17399934675702933
149,0.05018220128707296,0.4586823351687198,0.3382579535743543,0.39001471286151546,0.1381310152671711,0.411266404453305,0.03217790588656366,0.4305983877375117,0.02038826011153394,0.9999589510628254,0.22436225356024297
150,0.057499280978782985,0.4587375223823218,0.30648463278701943,0.4576168351312111,0.11631846046337535,0.47644980279305793,0.07572893050510054,0.44394964470414044,0.046717476285602966,0.9998999747463123,0.20641864021988132
151,0.7920998984919703,0.4672248918482641,0.24202264790289463,0.37639576340673686,0.157796050743638,0.618938043916022,0.09389184970738884,0.5125087732481599,0.7907366882529886,0.999982910687022,0.1902326094951018
152,0.031301758435841376,0.4583398198311326,0.3405719491123992,0.5389113469958711,0.2974690544203157,0.164480338259398,0.05140483454802924,0.4783022937965248,0.9287621563806936,0.9993686378803163,0.20291378234384694
153,0.98699814785104,0.4583660236551603,0.3599493415315336,0.6321439953858208,0.2883976087429473,0.6195532070398846,0.24546539066923034,0.4870837224162151,0.2461376675374971,0.15424106443408891,0.21410194619427414
154,0.05018220128707296,0.4586823351687198,0.3382579535743543,0.39001471286151546,0.1381310152671711,0.411266404453305,0.03217790588656366,0.4305983877375117,0.02038826011153394,0.9999589510628254,0.22436225356024297
155,0.045088353430510986,0.45886673317822635,0.3342045484899584,0.4481423668164196,0.13458420457073705,0.6303855084423561,0.06555540768890344,0.4235840081334834,0.028982797965677043,1.0,0.24088070334440514
156,1,0.4581788115361889,1,0.6876923218398153,0.8163661620106201,0.46885141634745475,0.139284743511482,0.9795918367346939,0.8947817584545835,1,0.5353228064408839
157,0.04346231214494267,0.45867274314497697,0.35931003417717955,0.4108775467411102,0.1983982984075433,0.630705981256547,0.06318005553814798,0.4722867406677055,0.8210614817033278,1.0,0.20953216719632084
158,0.06727577769579351,0.4586894926304983,0.32558738741145776,0.4851337535608644,0.20814904288592184,0.5540160502967485,0.09561281870877147,0.30035140602758226,0.9542450299446741,0.47304009009175585,0.06336874934260872
159,0.047990472127023676,0.4586669256981233,0.3089067233415238,0.43919686969271776,0.16926083619623167,0.41466846814625047,0.05230703691017902,0.4560402499905426,0.029098758106825273,1.0,0.23677627001880375
160,0.0632771451103441,0.4591170537947926,0.3446221043843528,0.42430783576190423,0.14963530640111133,0.630748263137226,0.07989008953026233,0.4721561732006906,0.04266595860722133,0.8865703780677389,0.19357013161328607
161,0.03752674938675138,0.4585896758413537,0.3380208411565637,0.44967073843797445,0.10886708724284666,0.4892916117700672,0.06332687782921498,0.46634336609050275,0.05136474714600536,1.0,0.14189890849790354
162,0.0544121640766313,0.4590334701737745,0.3211476417639607,0.426311440584631,0.18833289053524893,0.6287073773222858,0.05542200554714438,0.34898627745751154,0.05211302894628356,0.9997336209619813,0.21488303594777713
163,0.05853697146656911,0.45867369634973065,0.3203429790557022,0.45067841145913057,0.17566959288375017,0.5307368630691505,0.08240104252083236,0.42914086338737756,0.045381292710830246,0.9999801965563241,0.22722609554307804
164,0.06152234878330265,0.4588103300019274,0.30932028597707506,0.3976178096380122,0.18374351221811736,0.4229292978309809,0.04854352924177996,0.426035952100976,0.022921509933388262,0.9999824045665411,0.2367489255032591
165,0.2772749376215433,0.4582529276141095,0.3190367449101864,0.7472854505090321,0.7563853379033526,0.13528296077257718,0.16989376924800104,0.4750149200096573,0.9470609774408332,0.9997508048835575,0.3812574203254765
166,0.04728272595911176,0.4586512516917941,0.30870527249622093,0.4392014968379623,0.16926117300691979,0.41654668555426855,0.05230650390527891,0.4564607427113073,0.02897125963540248,0.9998573403858394,0.23677781859888825
167,0.05737429927714055,0.45856608098575824,0.2986961947950386,0.4541043847065931,0.23743129964003995,0.5917148652309101,0.05771424055086283,0.33127281885427184,0.8329039076585145,0.9999420565576284,0.1736423888787928
168,0.054955708921990754,0.45870474824029683,0.3107702590900887,0.43450222153428275,0.12279619331755498,0.48943751920766954,0.05499054755147548,0.42130692543917725,0.03653884536968388,0.9999802739119842,0.1688953091212847
169,0.034046394796760415,0.45864141108874046,0.328436013674835,0.42627358359966616,0.16431370144329294,0.2698970398995193,0.03937251083728954,0.4463240821689104,0.704430572721439,0.9997528926100354,0.20252942540012442
170,1,0.45833611506113714,0.8698022677043408,0.49887281754551416,0.15382752207571393,0.605659161768441,0.09403609733674256,0.49339408531389783,0.15380403140103882,1,0.23041884137813706
171,0.9345569267282665,0.5040121367538437,0.8900394117561498,0.9113146142444074,0.4112375305661713,0.5119862530723344,0.2856442265226431,0.968990248861052,0.9658369501793238,0.9998276177805885,0.2634100189773131
172,0.031872895350711694,0.4583523986147596,0.3405969569319476,0.5185014307978149,0.29746990814697394,0.16453152647604852,0.051394695743709584,0.4781954340315073,0.9249964328729641,0.9999514448899501,0.19271115479129586
173,0.057115588072519374,0.4590751717091973,0.32917891761603946,0.41426992541668684,0.16158549772708397,0.6305975096888452,0.05508219697621142,0.46582501929419595,0.04099067531013201,0.9997457945016716,0.2605128572596128
174,0.07973551905345488,0.459076346660779,0.29105094928415065,0.44035425067156053,0.2086861370591332,0.5711532705307522,0.10388202791631118,0.45913886528596337,0.7431338490928865,0.9998555742328384,0.2198164777243128
175,0.03752674938675138,0.4585896758413537,0.3380208411565637,0.44967073843797445,0.10886708724284666,0.4892916117700672,0.06332687782921498,0.46634336609050275,0.05136474714600536,1.0,0.14189890849790354
176,0.0583584099761848,0.4587633615588729,0.3078077446842571,0.3953550862227386,0.17873567864926831,0.40992676998764643,0.043893199061578514,0.4080208854047157,1,1.0,0.2368875741989942
177,0.08333757490498694,0.45867111031973207,0.8609425170713576,0.4132169595670736,0.16865606292255786,0.39686747498328645,0.04936773171464914,0.4129965607671723,0.6466596495615486,0.9994757536041939,0.23141842521760891
178,0.05480239308871382,0.4590715506478118,0.3134430122108166,0.40868346272287537,0.22243482352011623,0.628816379859072,0.050826425725920554,0.3491972766317055,0.03584215459857354,0.9999865155931179,0.22470301200957554
179,0.04633755349049884,0.4585435742431031,0.3198559763879505,0.3942974635682007,0.19111254434659264,0.20566027242275042,0.04954301318082377,0.46792473259715595,0.026692630207595713,0.999586900728008,0.21630446433579598
180,0.057499280978782985,0.4587375223823218,0.30648463278701943,0.4576168351312111,0.11631846046337535,0.47644980279305793,0.07572893050510054,0.44394964470414044,0.046717476285602966,0.9998999747463123,0.20641864021988132
181,0.041065568532822394,0.4586523303459793,0.3419813136148383,0.440276037614713,0.11724817833892831,0.4783040929716885,0.06084087975473684,0.45906558339787473,1,1.0,0.19665570300010815
182,0.06271355464302042,0.45901692447315245,0.32257319976614285,0.4837306012333701,0.14915893391430635,0.630653221473926,0.09092216023120392,0.4715135803500592,0.05934431342133195,0.9991180082331993,0.18684725487324694
183,1,0.4583888076416984,0.41659738848602723,0.44536418029850244,0.12671829092877795,0.5967216112541031,0.08293067787046615,0.4162940844977706,0.020562923459104376,1,0.19749703406799457
184,0.05296646195295185,0.45891135055940413,0.304037548105507,0.48814879130324385,0.1926770984308347,0.4098084763519019,0.062189571591875326,0.4019476235384961,0.06638325115874144,0.9999716840052975,0.18990761298961212
185,0.053686975887927146,0.4584849158124088,0.33435575393321926,0.4656951519666267,0.28021953641678066,0.495735110768469,0.07013145184028513,0.47731780025032633,0.07299260485884462,0.9999665575592672,0.15285303865005972
186,0.046761764551568,0.4582280491191688,0.3378966016019763,0.5743931586508262,0.5631986108238578,0.5294123055102278,0.07288289244824409,0.9848928028904919,0.35563202694338947,0.7185044825869986,0.20349753289214112
187,0.06262188320284023,0.458727168067792,0.31704495415300926,0.3962423367626997,0.16363510075600374,0.4344357242424881,0.04652924363111455,0.4398668054196315,0.6077733405517609,0.9971911345183234,0.2545416386740753
188,0.04799211461708075,0.4590470920061115,0.3430256072118303,0.4541594624762484,0.18093517850925267,0.6307112783078148,0.07392025167887661,0.4715695947169516,0.6993719403013923,0.9883261329653624,0.18669593486010772
189,0.061341145055558766,0.4587689627824927,0.30893372860592816,0.4737314797682951,0.1342645937542425,0.43432380558490147,0.07787159190350246,0.41659397279960075,1,0.9994663820704376,0.22315541646216286
190,0.04521584888868391,0.4585478333935369,0.3189991464534896,0.39464121058731205,0.24495109292735706,0.20449061348593933,0.049437744815889695,0.468603189697993,0.030180949522810696,1,0.21537496165606052
191,0.5867504143972104,0.4581938859260948,0.3226303210922038,0.806101762123802,0.8145396976668563,0.4778677458184688,0.37535442674472497,0.4752221358042843,0.9803336769964718,0.9957038998077032,0.6258988412668829
192,0.047990472127023676,0.4586669256981233,0.3089067233415238,0.43919686969271776,0.16926083619623167,0.41466846814625047,0.05230703691017902,0.4560402499905426,0.029098758106825273,1.0,0.23677627001880375
193,0.03298097518853904,0.4583510877891589,0.35068753318220824,0.5552176612604616,0.25923056937061173,0.5078659452156055,0.054684853169186365,0.4795608148199956,0.9579250917528801,0.9999487338313374,0.3072939079259668
194,0.05802375995014497,0.45852904594362054,0.3118229696332995,0.7151259950900009,0.26888501183460267,0.6294762006110994,0.1218252713244069,0.47476981145313135,0.9940151110746109,0.9998619039509781,0.22872807166096898
195,0.07158353779289517,0.4586620662911782,0.3257939730782353,0.4217305526131503,0.27676754899618694,0.6307129204482537,0.12038264665695286,0.47229723255531997,0.01850474637057775,1.0,0.20932252313117838
196,0.07155428311311751,0.45893284679496127,0.3395705712548669,0.5172971373783416,0.195227342252545,0.5627455586046639,0.07146062206397463,0.42353307530559314,0.020969854487344564,0.9999813657413188,0.21386506474669165
197,0.9221828631298739,0.4584155206946656,0.33204253949952167,0.37982002518984315,0.28415490406080246,0.6076735967243301,0.14915409076993869,0.43550250856116623,0.888083838367772,0.9993595465512586,0.2310214695532593
198,1,0.458443919602049,0.227042226942205,0.45656575776351604,0.20153560592478015,0.5996701489162881,0.07478737892914111,0.3028370330205893,0.02347012626753997,0.9947565475816371,0.24084776431290678
199,0.05863284094518162,0.45898153231603755,0.3343441945737573,0.4703533290044982,0.2192840744730462,0.6307068725162381,0.08257565243999698,0.47226133689352046,0.4534220250048876,0.999921205932377,0.20273991634219157
200,0.054786633920852146,0.4586516525256281,0.320408975527288,0.40942936327976087,0.18639454995141835,0.44512265146496655,0.05134772359747852,0.4417805757958083,0.029319750002038125,0.999914734123045,0.24513941084976276
201,0.05500255269323473,0.45876576394913826,0.33808217343697955,0.39044091481571386,0.13434855557049696,0.8787178686329694,0.05695033183086495,0.47355927801019726,0.027969366067704504,1.0,0.2093157944462588
202,0.03752674938675138,0.4585896758413537,0.3380208411565637,0.44967073843797445,0.10886708724284666,0.4892916117700672,0.06332687782921498,0.46634336609050275,0.05136474714600536,1.0,0.14189890849790354
203,0.04950174200814883,0.4586129913617236,0.3230578080257738,0.48558191437709686,0.15512271453243864,0.5681510233703075,0.06214411208951409,0.4440023283466563,0.03929735757961561,0.9998969955940696,0.25203844205648207
204,0.04906937604860229,0.4588010179759605,0.2968337495446651,0.4549945106385619,0.15309235400873533,0.415107968516629,0.061273508563266854,0.419423042376484,0.022518956174859883,0.9999147126951968,0.18785696793122209
205,0.04728272595911176,0.4586512516917941,0.30870527249622093,0.4392014968379623,0.16926117300691979,0.41654668555426855,0.05230650390527891,0.4564607427113073,0.02897125963540248,0.9998573403858394,0.23677781859888825
206,0.4679834869547469,0.4587150988756362,0.33279069186658117,0.8062632650666306,0.8048573638680352,0.8676479295991872,0.31574335221467786,0.47520641348735226,0.9799063053577979,0.9978012217621032,0.5565422962112669
207,0.03403405628969369,0.45825152302622674,0.32438545234259264,0.5114690262421806,0.5054781681353241,0.15067372236487586,0.05780677326475614,0.9090714663052931,0.4499269641830377,0.4077852195007604,0.21809363357910905
208,0.04728932513532935,0.45867449394624693,0.3414775097289712,0.45742825660855424,0.16462535256121946,0.4523625031575812,0.07138121956276389,0.4454042022187852,0.026866665631100073,1.0,0.17399934675702933
209,0.05380286216148522,0.4589347151213983,0.31565338616054917,0.45886092784068144,0.13303990598168225,0.6303355214849629,0.07463708553909498,0.40628868558406617,0.03021597226662176,1.0,0.2121668176513677
210,0.9866173037126617,0.4589327146402753,0.28458484687515806,0.4076227217488675,0.33741238577777855,0.6091407509142472,0.15746088576628037,0.49338977596255984,0.026091523694899865,0.4845704845808936,0.20037337530196997
211,0.04728272595911176,0.4586512516917941,0.30870527249622093,0.4392014968379623,0.16926117300691979,0.41654668555426855,0.05230650390527891,0.4564607427113073,0.02897125963540248,0.9998573403858394,0.23677781859888825
212,0.9145249374798707,0.4589145444821058,0.3094586417408143,0.4334635854413832,0.26086469786106936,0.5842116682612086,0.12451760989004357,0.395054682349007,0.03068172219857701,0.9999712771782221,0.18080282749718668
213,0.9367066922558621,0.5114931440487007,0.8505483179051652,0.7205479222321574,1,0.5012348243660134,0.15856769297975426,0.9704155132582862,1,0.9998491536870787,0.26413527141619353
214,0.057499280978782985,0.4587375223823218,0.30648463278701943,0.4576168351312111,0.11631846046337535,0.47644980279305793,0.07572893050510054,0.44394964470414044,0.046717476285602966,0.9998999747463123,0.20641864021988132
215,0.05661262375271625,0.4588906191924357,0.3370140886109597,0.4399026234645418,0.11040058728023838,0.8914627237619613,0.06756670910638429,0.4731025690154308,0.0329238219846828,0.9998369895828934,0.24313593925060917
216,0.06203570642314371,0.4589898536886715,0.33875994418477495,0.46684881138560674,0.18165011648947338,0.6301912251757413,0.06215131068992563,0.41246243982612585,0.01988449862472419,1.0,0.2036946706492826
217,0.9851196148798403,0.42693483708331104,0.2228895741327015,0.8433666288960765,0.3260730778999641,0.6191760618189444,0.10515195228677165,0.4688778847902735,0.9821672144351056,0.9996217826303186,0.17898956007787026
218,0.053686975887927146,0.4584849158124088,0.33435575393321926,0.4656951519666267,0.28021953641678066,0.495735110768469,0.07013145184028513,0.47731780025032633,0.07299260485884462,0.9999665575592672,0.15285303865005972
219,0.04728932513532935,0.45867449394624693,0.3414775097289712,0.45742825660855424,0.16462535256121946,0.4523625031575812,0.07138121956276389,0.4454042022187852,0.026866665631100073,1.0,0.17399934675702933
220,0.046702699688019766,0.4585450366083368,0.3200103881442461,0.39602466836181116,0.13255420620225045,0.20654425867100024,0.051441150969759764,0.468402910003493,0.024082677663830543,0.9999694874713041,0.2059947064158667
221,0.05018220128707296,0.4586823351687198,0.3382579535743543,0.39001471286151546,0.1381310152671711,0.411266404453305,0.03217790588656366,0.4305983877375117,0.02038826011153394,0.9999589510628254,0.22436225356024297
222,0.9296944111870926,0.502614154100357,0.8947603371674386,0.9153931181283543,0.41115027536464865,0.5094162966976268,0.28069365270554225,0.9697414478978034,0.9603961918440668,0.9998315106673573,0.26335994165149135
223,0.020328229070154857,0.4583432506099684,0.3586994978966407,0.5693475402877367,0.28584198359125534,0.14109066802368764,0.047519653988395416,0.475756264720649,1,1.0,0.19713718180700268
224,0.9612603033323243,0.4618763348131676,0.2512769068778312,0.45572170338248086,0.27031649387376566,0.6103747238515378,0.051440151250567,0.5195299439305178,0.025123704160186278,1.0,0.18286042117268053
225,0.05430059585042735,0.4590172017289704,0.31672537724186167,0.45839169991842466,0.17410742135975654,0.6306584987256487,0.08475752748112753,0.4118144221619877,0.05538348738972232,0.9997942339167137,0.2466684988267681
226,0.06940869289487028,0.45889819844440005,0.34761741436386595,0.4578022474542729,0.16556882749094093,0.4342660867468777,0.06537646032414268,0.44270089126016055,0.019457165377779195,0.9999491890754729,0.20452313688110002
227,0.062199910581167694,0.4587800545467986,0.30896504867407715,0.4737326588129649,0.134260071967515,0.43409413469307057,0.07787425765694334,0.41662832577086706,1,1.0,0.2231325262421915
228,0.06152234878330265,0.4588103300019274,0.30932028597707506,0.3976178096380122,0.18374351221811736,0.4229292978309809,0.04854352924177996,0.426035952100976,0.022921509933388262,0.9999824045665411,0.2367489255032591
229,0.05481893418403849,0.4589256807610821,0.3219894121406628,0.4569059878903081,0.15073204690906306,0.8959222353532179,0.057598268358664995,0.4730248730073193,0.03170587665176794,0.9999835239963651,0.22173611806521076
230,0.043156824977213404,0.45906450193574055,0.32225637879188196,0.41404980407670233,0.15736955786084728,0.6307191533630652,0.08267307083921349,0.47138594652499066,0.06891911730089884,0.9997005725245991,0.1944595142155333
231,0.9118471390285038,0.5069782870569908,0.8475086107767498,0.7477431060018718,1,0.4935577780270972,0.15710497864597328,0.9718799617462267,0.2685439391265032,0.999912631799683,0.2546989949532187
232,0.05808231051036994,0.45889569228531435,0.32575367449975356,0.4234623442740201,0.13339239439343897,0.8769271892026766,0.03788513990577147,0.47371734459900483,0.0199354696901739,0.9999564470995583,0.2079643008217016
233,0.04346013412397909,0.45872233250689487,0.3365268966107483,0.4489446013758609,0.132203671465129,0.530232681366033,0.07657528077828335,0.44011743611244813,0.021922072248558466,1.0,0.19852762106767752
234,0.020328229070154857,0.4583432506099684,0.3586994978966407,0.5693475402877367,0.28584198359125534,0.14109066802368764,0.047519653988395416,0.475756264720649,1,1.0,0.19713718180700268
235,0.03518298882827964,0.4588534126247956,0.3422536858788161,0.49963210339250186,0.10154264586045558,0.6305536419493316,0.06227210018385898,0.46809565195807434,0.05420726489332539,1.0,0.1668922580106177
236,0.028634358900557988,0.45837525869689444,0.36901735813019454,0.4709131023989682,0.24606508491674173,0.48816528431793194,0.04852730255499238,0.47041346722401955,0.9141237586833777,1.0,0.18936280102444025
237,0.05425640217661065,0.45872701515042735,0.32937902023428745,0.46443206978782414,0.15778622415096855,0.4846795682425922,0.08664765839752586,0.4187509784695036,1,0.9999805773843062,0.1818009073202097
238,0.06156577481452696,0.45896142824456265,0.3119969722187842,0.4123681148214684,0.17528999284595992,0.6304641267319893,0.04553260541556736,0.4125901981469623,0.027608782188067282,0.9999157884823998,0.24669482154769395
239,0.041065568532822394,0.4586523303459793,0.3419813136148383,0.440276037614713,0.11724817833892831,0.4783040929716885,0.06084087975473684,0.45906558339787473,1,1.0,0.19665570300010815
240,0.045462975801223715,0.4589548194235047,0.32648693689477915,0.4865924575567019,0.15333299865200556,0.630542055167455,0.07101486859555917,0.45207611248128643,0.06956570128350703,0.999984719948155,0.18115454570302625
241,0.044756680469365095,0.45851550860251356,0.31990366118568603,0.4062318610225393,0.13255157241192905,0.20574766860964477,0.05139930810522719,0.4685393137107766,0.03416447902909048,0.999892493317611,0.20600267812719542
242,0.03095574808524748,0.45863833947533983,0.35084363838421173,0.4433680487595102,0.13127542054795993,0.3763898539177768,0.05438368782808012,0.47739161107182526,0.03632599588975016,0.9999766210190054,0.1884678103949392
243,0.04247963815432554,0.4586297143220912,0.3335370099453928,0.46904261956860405,0.09339539400619079,0.49239148797754684,0.05543386462073041,0.46243112705944056,0.05956202347827644,0.9995118240233939,0.15463581035383334
244,0.0681344655958962,0.4585028651761285,0.31030396444263564,0.49041677667626515,0.21639109279542168,0.5733001448971193,0.055625262827152744,0.331172973784275,0.9659198543982775,1.0,0.16847472804538888
245,0.04230455435855751,0.4586147658584854,0.33349517539287044,0.469028631649552,0.09339552730004963,0.4916085480672817,0.05536168885998949,0.4624177565880411,0.05951629232100353,0.9999478052090401,0.15461418746115974
246,0.07828208724179198,0.4590752728278331,0.3199648798981207,0.42395336817239637,0.2077349569159318,0.590065641943384,0.06181744793944943,0.3094008181005219,0.8670747614976783,0.9995790585868429,0.0913788267625898
247,0.05527230837783159,0.458996829932661,0.3228050230985189,0.46310650402540143,0.17882988903251917,0.6306623334479675,0.07374838018170449,0.4539007035759416,0.03343993445284654,0.9998259353404874,0.23970857703738957
248,0.07818411097702271,0.4589958646989233,0.31693845628254613,0.44913318192873064,0.2510237572566216,0.5722072828230785,0.07684499376924003,0.3063641461735839,0.9257270181358604,0.999008867852318,0.05930059377930719
249,0.950079861169375,0.49905517675367117,0.8900216539998487,0.9065819110669762,0.4252757607664106,0.508362570801079,0.29325058905277246,0.9702897218698793,1,0.9997918835360661,0.265897348569492
250,0.9433199046348136,0.4581580537336375,0.3223604466471305,0.8979409035129313,0.8553465608187263,0.4844844389766636,0.5691726069708737,0.4754356963888645,0.9905350211103457,0.9644658073965403,0.7891446120044543
251,0.06100639760686566,0.45874041002742627,0.31294423863517495,0.4573663817357091,0.14238042413819374,0.40990979902974845,0.07321541488700989,0.4467430341635824,0.03242489680081817,0.999979880970011,0.21604005881713273
252,0.029036464740760493,0.458793220048194,0.3290102531826158,1,0.12709484599053178,0.78617289560001,0.10011446895722242,0.47476472808739034,0.10451157832487212,0.9957726778608496,0.25354994450092305
253,0.08913518355776606,0.42957386745400383,0.4105093355396423,0.35957731997712183,0.14943625475205802,0.6179868458156769,0.15239655975899946,0.38556465528826556,0.08322488954744589,0.9999275475700636,0.2831112564111432
254,0.46105280882253186,0.4581999523718867,0.3351160907195412,0.6467795422291476,0.30404010221841127,0.4850172315341478,0.19453436181045503,0.4498501002352575,1,0.987159053498331,0.7807412303712671
255,1,0.45817014182026294,1,0.8500122294294803,0.849609376705019,0.7335713874483683,0.2603060782755079,1,0.9924221043016821,1,0.7130844018638756
256,0.1827173642388259,0.4583696865841944,0.3419958224798004,0.43422720402622594,0.18013411663716838,0.6118721630431644,0.19751772221886543,0.4622559401957489,0.9112640327272593,0.5712538555089371,0.24668871204335263
257,0.06903841799611998,0.45869384809902447,0.34804009155443927,0.45422948156050136,0.10357743971362288,0.5366659915937008,0.058104486580327186,0.42692594603102574,0.05358930181250965,1.0,0.19757767917212132
258,0.03150001468677133,0.4583407274537412,0.34162357902928653,0.5287410684436924,0.29627684402196075,0.18563260332803433,0.05103941141672086,0.47850010833621925,0.9252662988594932,0.9999482080519927,0.20282527994871236
259,0.05303424860834205,0.4584614236945803,0.3374413839703959,0.44801497144567437,0.25967783879348993,0.47259298903754576,0.0662172699264364,0.47801123221018693,0.06420874695085832,0.9995860556523433,0.15788923473018324
260,0.03859329973070824,0.45894481095486617,0.33808477599652276,0.4710691494224576,0.10724086834207625,0.6306678640638965,0.06829934233828339,0.4713167136021842,0.054635228645161016,0.9993926496417036,0.18091017380511054
261,0.058822624061779516,0.4588859309114143,0.31505354493967175,0.46994724728266113,0.14829521436377902,0.40929609221523344,0.07932183574134788,0.3966226924264552,0.07016689928534525,0.9996219821575578,0.20737246518656516
262,0.9475638899171319,0.5039587607381958,1,0.8857685336927024,0.4442982943455205,0.5150999907325522,0.32483576174550666,0.9671396584140614,0.9710212290016145,0.9997803429547418,0.2796957063565503
263,0.05256794904016049,0.4585343283538078,0.28963116301858294,0.795111185655929,0.22699954747871665,0.5466871660627464,0.10425907430671921,0.2864386545466442,1,0.049147443966085946,0.15969606170629713
264,0.2605042760012004,0.4611742474471585,0.323869884715965,0.41400431841762375,0.22416858637754777,0.5836489439601522,0.06725094437304269,0.44536160836236505,0.041163157792666105,1.0,0.19894638363241346
265,0.06497742898978454,0.45879648556304764,0.323487193051918,0.4278600150342582,0.15744669852073312,0.6306744760246465,0.06775395519850369,0.4718293848511037,0.04433294597528292,0.9998778677589674,0.1770180781680264
266,0.10841453321797956,0.45854722709534157,0.9239962142767291,0.46257915911027536,0.16008535537707347,0.48807711664401354,0.05682177293584367,0.42558104648903605,0.5598534157439987,0.9999675253151886,0.1884389513454856
267,0.030993794571653632,0.45834442108714113,0.35361702881958446,0.5283218681376507,0.29534748302304015,0.2998862853791947,0.04991019085305759,0.47787862793080893,0.9293709801678465,1,0.20222235410657197
268,0.0466533785215979,0.44902118859724316,0.35542557778718054,0.39931105517295795,0.2051986526510512,0.6307807803856686,0.06752680013761703,0.472007941637575,0.03926320802061756,0.9060771567765484,0.2126367933153911
269,0.05536303161981293,0.4584608890944071,0.32832972162913077,0.5076200701807698,0.29568486390587234,0.5541930002681603,0.06739008898714738,0.453699147987228,0.08266664795465117,0.999464290638085,0.22634982324197428
270,0.043857103618880844,0.45882515874286156,0.3358879701694435,0.4311592531964271,0.10953349738771911,0.8963696044901924,0.06285189234962563,0.47372214593577855,0.0460183113554169,0.9995046562314246,0.1596398672497621
271,0.055192766814892824,0.45870173099072087,0.3108514484512124,0.4345173466374168,0.12277563098943234,0.49031618707584945,0.05500252340436751,0.4215079298237041,0.036686974223609226,0.9999605702851097,0.16892303704856082
272,0.06578876897461661,0.45855622471957513,0.32476998387221323,0.39705874101468186,0.160822325973762,0.6029979249496451,0.05695060244613914,0.5352398680252755,0.03334027487445501,0.8765557249482042,0.23193545705352037
273,0.04904030261473957,0.4590515211266487,0.3216839875652795,0.41780154114354584,0.20281728008148658,0.6168382495415635,0.045776737584367844,0.3306527982729395,0.042649555564923114,0.9999856332692014,0.14588529530439887
274,0.24963388383736473,0.4733191998845163,0.4566064880217765,0.3801951422892893,0.208823006387991,0.633428865624339,0.0923778618840333,0.6763628092827705,0.9755207910163707,0.6275134082693159,0.23543975705463827
275,0.9445687466699816,0.4581731192475621,0.3319626722534321,0.6891470041993237,0.7353024591578582,0.48552221295202935,0.10597883138804787,1,0.653742823407234,0.25634905689276943,0.40929483205260486
276,0.031872895350711694,0.4583523986147596,0.3405969569319476,0.5185014307978149,0.29746990814697394,0.16453152647604852,0.051394695743709584,0.4781954340315073,0.9249964328729641,0.9999514448899501,0.19271115479129586
277,0.052436615086009275,0.45870799858835987,0.338165739186679,0.39000134274200005,0.1381742290498107,0.4088514785595606,0.03221188301158484,0.43009182439034976,0.020419673403510585,1.0,0.22438218159747103
278,0.9307541907707628,0.45847435728588226,0.2856978235645946,0.38949237799381176,0.17092289001591565,0.5921046990762286,0.11524803067294942,0.460405616171618,0.7993027459643055,0.9996114253997588,0.21260698936182687
279,0.03752674938675138,0.4585896758413537,0.3380208411565637,0.44967073843797445,0.10886708724284666,0.4892916117700672,0.06332687782921498,0.46634336609050275,0.05136474714600536,1.0,0.14189890849790354
280,0.06575415679014873,0.4590295342878168,0.32022668039224533,0.4587648537019102,0.11513926806410835,0.6305742781987644,0.0850917767809155,0.45911664188808643,0.047026697574023335,0.9996421443541614,0.22736055734111316
281,0.05756666676360511,0.45870831083152164,0.30880934586542375,0.39764448603566893,0.18362841453479795,0.42250226937254254,0.04848318446069988,0.42647680820414524,0.0231662249639627,0.9999722536394929,0.23665312491184898
282,0.057629838933199284,0.4585771570344688,0.32568712862115345,0.4331321682655498,0.19473534981928942,0.21929374437312077,0.053875999239207495,0.4732789919643413,1,1.0,0.19187209346449408
